champ_name,counter_name,championId,counterId,champ_kda,counter_kda,champ_lane kill rate,counter_lane kill rate,champ_kill participation,counter_kill participation,champ_dmgtochamp,counter_dmgtochamp,champ_first tower kill,counter_first tower kill,champ_win ratio,counter_win ratio,champ_position win rate,counter_position win rate,champ_position pick rate,counter_position pick rate,champ_ban rate,counter_ban rate
Dr. Mundo,Yone,36,777,2.3,1.94,0.5619,0.4381,0.406,0.372,18109,21341,0 days 00:17:06,0 days 00:16:37,0.4872,0.5128,0.4922,0.4778,0.0063,0.0071,0.0009,0.052
Garen,Nocturne,86,56,2.53,1.85,0.5846,0.4154,0.398,0.392,17472,15040,0 days 00:16:41,0 days 00:15:31,0.536,0.464,0.5028,0.5331,0.0341,0.0142,0.0168,0.0231
Jax,Teemo,24,17,1.56,1.73,0.4665,0.5335,0.335,0.359,15336,22001,0 days 00:16:20,0 days 00:18:11,0.4842,0.5158,0.5016,0.4977,0.0422,0.0139,0.0243,0.0104
Maokai,Nocturne,57,56,2.39,2.13,0.4173,0.5827,0.406,0.389,14906,16213,0 days 00:16:20,0 days 00:18:44,0.4017,0.5983,0.5325,0.5331,0.0188,0.0142,0.0109,0.0231
Sion,Viego,14,234,2.29,1.73,0.4554,0.5446,0.401,0.37,16684,20992,0 days 00:17:14,0 days 00:18:12,0.4839,0.5161,0.5135,0.4815,0.0301,0.0141,0.0051,0.1378
Kayle,Gwen,10,887,1.91,1.84,0.4316,0.5684,0.372,0.347,17679,16233,0 days 00:17:01,0 days 00:17:25,0.5181,0.4819,0.5077,0.5003,0.0219,0.0608,0.0035,0.2419
Gwen,Malphite,887,54,1.7,2.56,0.5359,0.4641,0.353,0.386,17458,14852,0 days 00:19:13,0 days 00:16:37,0.4751,0.5249,0.5003,0.5058,0.0608,0.046,0.2419,0.1194
Rumble,Kled,68,240,1.82,2.71,0.3761,0.6239,0.406,0.451,19945,16733,0 days 00:15:50,0 days 00:18:15,0.4484,0.5516,0.4868,0.5165,0.0289,0.0294,0.2814,0.0122
Volibear,Sylas,106,517,2.13,1.8,0.567,0.433,0.38,0.409,16297,16399,0 days 00:17:45,0 days 00:16:42,0.5188,0.4812,0.5094,0.5016,0.0393,0.1206,0.0479,0.242
Kayle,Jax,10,24,1.68,1.88,0.3828,0.6172,0.361,0.356,15379,16730,0 days 00:16:03,0 days 00:17:37,0.4837,0.5163,0.5077,0.5016,0.0219,0.0422,0.0035,0.0243
Poppy,Vladimir,78,8,2.09,2.02,0.4254,0.5746,0.361,0.366,15606,19899,0 days 00:17:04,0 days 00:18:58,0.4834,0.5166,0.5177,0.498,0.0274,0.0342,0.0383,0.0247
Warwick,Renekton,19,58,1.95,1.78,0.5888,0.4112,0.4,0.383,17285,16354,0 days 00:15:52,0 days 00:18:36,0.5584,0.4416,0.5144,0.4912,0.0116,0.088,0.003,0.1333
Garen,Fiora,86,114,2.09,1.61,0.5033,0.4967,0.363,0.341,16511,18260,0 days 00:16:27,0 days 00:15:54,0.5157,0.4843,0.5028,0.508,0.0341,0.0525,0.0168,0.0698
Rengar,Sylas,107,517,1.99,1.73,0.6131,0.3869,0.383,0.384,17394,15248,0 days 00:17:02,0 days 00:16:00,0.5256,0.4744,0.501,0.5016,0.0175,0.1206,0.011,0.242
Lucian,Sett,236,875,1.54,2.12,0.4174,0.5826,0.363,0.366,17582,14424,0 days 00:16:13,0 days 00:16:21,0.4563,0.5437,0.4631,0.508,0.0193,0.1376,0.0429,0.1052
Camille,Singed,164,27,2.07,1.84,0.6608,0.3392,0.404,0.377,19068,15646,0 days 00:17:50,0 days 00:17:35,0.4389,0.5611,0.5,0.5142,0.0328,0.0101,0.0107,0.0013
Vayne,Illaoi,67,420,1.62,1.58,0.5218,0.4782,0.347,0.315,21631,15611,0 days 00:16:39,0 days 00:18:09,0.5527,0.4473,0.4963,0.4889,0.016,0.0081,0.0528,0.0031
